Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,,
630,80,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1960,1960,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,[155-308],TA,TA,CBlock,TA,TA,Gd,GLQ,[505-756],Rec,[253-378],[261-520],[1069-1424],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1960,RFn,2,[454-604],TA,TA,Y,[165-246],0,0,0,0,0,NA,GdPrv,NA,0,6,2008,WD,Normal,M3,168500,
1135,60,RL,[43-63],[1-23917],Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1990,1990,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1990,Fin,2,[454-604],TA,TA,Y,[83-164],[1-59],0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,M3,169000,
398,60,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1960,1960,Gable,CompShg,VinylSd,VinylSd,BrkFace,[155-308],TA,TA,CBlock,TA,TA,No,ALQ,[505-756],Unf,0,[261-520],[713-1068],GasA,TA,Y,SBrkr,[719-1077],[809-1010],0,[1561-2080],0,0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1960,RFn,1,[152-302],TA,TA,Y,0,[119-177],0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,M3,169500,
1248,80,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,[309-462],TA,TA,CBlock,TA,TA,Av,GLQ,[505-756],Unf,0,[261-520],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1970,Unf,3,[756-906],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,M3,169900,
923,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,[1-252],Unf,0,[1041-1300],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2000,Fin,2,[303-453],TA,TA,Y,[83-164],0,0,[1-46],0,0,NA,NA,NA,0,10,2006,New,Partial,M3,169990,
574,80,RL,[64-84],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[261-520],[357-712],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1041-1560],0,0,2,1,3,1,TA,8,Typ,1,TA,BuiltIn,2000,RFn,2,[303-453],TA,TA,Y,[83-164],0,0,0,0,0,NA,NA,NA,0,12,2007,WD,Normal,M3,170000,
855,20,RL,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1950,1970,Hip,CompShg,Wd Sdng,Plywood,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,[253-504],Rec,[1009-1134],[261-520],[1425-1780],GasA,TA,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1950,Unf,2,[454-604],TA,TA,Y,0,[414-472],0,0,[277-322],0,NA,NA,NA,0,7,2006,WD,Abnorml,M3,170000,
1098,120,RL,0,[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,[1041-1300],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,0,1,1,2,1,Gd,5,Typ,0,NA,Attchd,1980,RFn,2,[454-604],TA,TA,Y,0,[60-118],[112-148],0,0,0,NA,NA,NA,0,10,2007,WD,Normal,M3,170000,
1243,85,RL,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1970,1970,Gable,CompShg,Plywood,Plywood,BrkFace,[1-154],TA,TA,CBlock,Gd,TA,Gd,GLQ,[757-1008],LwQ,[127-252],0,[713-1068],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1970,RFn,2,[454-604],TA,TA,Y,0,[119-177],0,0,0,0,NA,MnPrv,NA,0,1,2010,WD,Family,M3,170000,
796,60,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,[1-154],TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,[521-780],[357-712],GasA,TA,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980,Unf,2,[454-604],TA,TA,Y,0,[1-59],0,0,[185-230],0,NA,MnPrv,NA,0,4,2010,WD,Normal,M3,171000,
1171,80,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1970,1970,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,[505-756],Unf,0,[521-780],[1069-1424],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1970,Fin,1,[303-453],TA,TA,Y,[165-246],0,0,0,0,576,Gd,GdPrv,NA,0,7,2008,WD,Normal,M3,171000,
202,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,6,1970,1970,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,[505-756],LwQ,[253-378],[261-520],[1069-1424],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,1,2,0,3,1,TA,6,Typ,2,Fa,Detchd,1980,Unf,2,[454-604],TA,TA,Y,[165-246],[60-118],0,0,0,0,NA,MnPrv,NA,0,2,2008,WD,Normal,M3,171500,
954,60,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1960,1960,Gable,CompShg,HdBoard,HdBoard,BrkFace,[155-308],TA,TA,CBlock,TA,TA,Av,ALQ,[505-756],LwQ,[127-252],[1-260],[713-1068],GasA,Ex,Y,SBrkr,[1078-1436],[607-808],0,[1561-2080],0,1,2,1,4,1,TA,7,Min2,1,Po,Attchd,1960,RFn,2,[454-604],TA,TA,Y,[247-328],[178-236],0,0,0,0,NA,MnPrv,Shed,[1-1723],9,2008,WD,Normal,M3,172000,
57,160,FV,[22-42],[1-23917],Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1990,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,[309-462],Gd,TA,PConc,Gd,TA,No,GLQ,[505-756],Unf,0,[261-520],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],1,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1990,Fin,2,[454-604],TA,TA,Y,[83-164],0,0,0,0,0,NA,NA,NA,0,8,2009,WD,Abnorml,M3,172500,
178,50,RL,0,[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,Gd,CBlock,TA,TA,No,ALQ,[1-252],BLQ,[379-504],[521-780],[713-1068],GasA,Ex,Y,SBrkr,[1078-1436],[607-808],0,[1561-2080],1,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1950,Unf,2,[303-453],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,M3,172500,
756,160,FV,[22-42],[1-23917],Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1990,1990,Gable,CompShg,MetalSd,MetalSd,BrkFace,[771-924],TA,TA,PConc,Gd,TA,No,GLQ,[253-504],Unf,0,[261-520],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[607-808],0,[1041-1560],0,0,2,1,3,1,TA,6,Typ,0,NA,Detchd,1990,Unf,2,[303-453],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,M3,172500,
892,60,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,[1-154],TA,TA,CBlock,TA,TA,No,LwQ,[1-252],Rec,[379-504],[1-260],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1970,RFn,2,[303-453],TA,TA,Y,[165-246],0,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,M3,172500,
493,60,RL,[85-105],[1-23917],Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[521-780],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[607-808],0,[1041-1560],0,0,2,1,3,1,TA,8,Typ,0,NA,Attchd,2000,RFn,2,[303-453],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2006,New,Partial,M3,172785,
187,80,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,[505-756],Unf,0,[521-780],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1990,Unf,2,[454-604],TA,TA,Y,[165-246],[1-59],0,0,0,0,NA,GdPrv,NA,0,6,2009,WD,Normal,M3,173000,
253,60,RL,[64-84],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[809-1010],0,[1561-2080],0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2000,RFn,2,[454-604],TA,TA,Y,[83-164],[1-59],0,0,0,0,NA,NA,NA,0,12,2008,WD,Normal,M3,173000,
1042,60,RL,0,[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1960,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,[155-308],TA,TA,CBlock,TA,TA,No,GLQ,[253-504],Rec,[1-126],[261-520],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[809-1010],0,[1561-2080],0,1,1,1,4,1,Gd,7,Typ,0,NA,Attchd,1960,Unf,2,[454-604],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,M3,173000,
1168,60,RL,[43-63],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,[757-1008],Unf,0,[1-260],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000,Fin,2,[454-604],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,2,2006,WD,Normal,M3,173000,
915,160,FV,[22-42],[1-23917],Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Stone,[1-154],Gd,TA,PConc,Gd,TA,Av,GLQ,[253-504],Unf,0,[261-520],[357-712],GasA,Ex,Y,SBrkr,[360-718],[607-808],0,[1041-1560],0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2000,RFn,2,[454-604],TA,TA,Y,0,[178-236],0,0,0,0,NA,NA,NA,0,6,2009,New,Partial,M3,173733,
994,60,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[521-780],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1041-1560],0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2000,RFn,2,[454-604],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,8,2006,New,Partial,M3,173900,
87,60,RL,[106-126],[1-23917],Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,[521-780],[357-712],GasA,Ex,Y,SBrkr,[360-718],[809-1010],0,[1041-1560],0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2000,Fin,2,[303-453],TA,TA,Y,[83-164],[1-59],0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,M3,174000,
910,60,RL,[148-168],[1-23917],Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[521-780],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1041-1560],0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2000,Fin,2,[303-453],TA,TA,Y,[1-82],[1-59],0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,M3,174000,
1192,160,FV,[22-42],[1-23917],Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1990,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,[309-462],Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[521-780],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1041-1560],0,0,2,1,2,1,Gd,5,Typ,0,NA,Detchd,1990,Unf,2,[454-604],TA,TA,Y,[165-246],0,0,0,0,0,NA,NA,NA,0,11,2007,WD,Normal,M3,174000,
1436,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1960,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,[155-308],Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,[1301-1560],[1069-1424],GasA,TA,Y,SBrkr,[1437-1795],0,0,[1041-1560],1,0,1,1,3,1,Gd,7,Typ,1,Gd,Attchd,1960,RFn,2,[454-604],TA,TA,Y,0,[1-59],0,0,0,0,NA,GdPrv,NA,0,7,2008,COD,Abnorml,M3,174000,
1148,70,RL,[64-84],[1-23917],Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,[253-504],Unf,0,[261-520],[357-712],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],0,0,1,1,3,1,Fa,7,Typ,1,Gd,Attchd,1940,Unf,1,[152-302],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,M3,174500,
843,80,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1960,1960,Gable,CompShg,HdBoard,HdBoard,BrkFace,[155-308],TA,TA,CBlock,TA,TA,Gd,Rec,[253-504],ALQ,[505-630],[261-520],[1069-1424],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1960,RFn,2,[454-604],Gd,Gd,Y,0,[119-177],0,0,0,0,NA,GdPrv,NA,0,5,2008,WD,Normal,M3,174900,
430,20,RL,[127-147],[1-23917],Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1980,1980,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Mn,GLQ,[757-1008],Unf,0,[261-520],[1069-1424],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1980,Unf,2,[454-604],TA,TA,Y,0,0,[149-185],0,0,0,NA,NA,NA,0,3,2009,WD,Normal,M3,175000,
531,80,RL,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,1980,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,[155-308],Gd,TA,CBlock,Gd,TA,Av,GLQ,[757-1008],Unf,0,[521-780],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1041-1560],1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1980,RFn,2,[454-604],TA,TA,Y,[165-246],0,0,0,0,0,NA,NA,NA,0,8,2008,WD,Abnorml,M3,175000,
744,80,RL,[64-84],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1960,1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,ALQ,[253-504],Unf,0,[1-260],[357-712],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1041-1560],0,1,2,0,3,1,TA,6,Min2,1,TA,Attchd,1990,RFn,2,[454-604],TA,TA,Y,[247-328],0,0,0,[93-138],0,NA,NA,NA,0,10,2009,WD,Normal,M3,175000,
926,20,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,ALQ,[757-1008],LwQ,[1-126],[261-520],[1069-1424],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,1,2,0,3,1,Ex,6,Typ,0,NA,Attchd,1970,RFn,2,[454-604],TA,TA,Y,[165-246],0,0,0,0,0,NA,NA,NA,0,3,2008,WD,Abnorml,M3,175000,
1456,60,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1990,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1990,RFn,2,[454-604],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,M3,175000,
1237,160,RL,[22-42],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,Wd Shng,Stone,[1-154],Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[521-780],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[809-1010],0,[1561-2080],0,0,2,1,2,1,Gd,6,Typ,0,NA,BuiltIn,2000,RFn,2,[454-604],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,M3,175500,
696,20,RL,[43-63],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,[1-154],TA,TA,CBlock,Gd,Gd,No,GLQ,[757-1008],LwQ,[1-126],[1-260],[1069-1424],GasA,Gd,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1980,Unf,2,[454-604],TA,TA,Y,[83-164],0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,M3,176000,
781,20,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,[1-154],TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,[1041-1300],[1069-1424],GasA,Gd,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1990,Fin,2,[303-453],TA,TA,Y,[165-246],[1-59],0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,M3,176000,
1021,20,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,[1009-1260],Unf,0,[1-260],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,1,1,2,1,Gd,5,Typ,0,NA,Attchd,2000,Fin,2,[303-453],TA,TA,Y,[247-328],[60-118],0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,M3,176000,
1096,20,RL,[64-84],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,[1-252],Unf,0,[1041-1300],[1069-1424],GasA,Gd,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2000,RFn,2,[303-453],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,3,2007,WD,Normal,M3,176432,
181,160,FV,0,[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,[309-462],Gd,TA,PConc,Gd,TA,No,GLQ,[253-504],Unf,0,[261-520],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1041-1560],0,0,2,1,3,1,Gd,5,Typ,1,TA,Detchd,2000,Unf,2,[303-453],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,M3,177000,
1359,160,FV,0,[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,[155-308],Gd,TA,PConc,Gd,TA,No,GLQ,[253-504],Unf,0,[261-520],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],0,0,2,1,3,1,Gd,5,Typ,0,NA,Detchd,2000,Unf,2,[303-453],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,M3,177500,
535,60,RL,[64-84],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,[521-780],[357-712],GasA,Ex,Y,SBrkr,[360-718],[607-808],0,[1041-1560],0,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2000,Fin,2,[303-453],TA,TA,Y,[83-164],[1-59],0,0,0,0,NA,NA,NA,0,10,2006,WD,Normal,M3,178000,
883,60,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1990,1990,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1990,RFn,2,[303-453],TA,TA,Y,[329-410],[1-59],0,0,0,0,NA,MnPrv,NA,0,12,2009,WD,Normal,M3,178000,
1067,60,RL,[43-63],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1990,1990,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1990,RFn,2,[303-453],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,M3,178000,
